id,regionname,countryname_x,prodline,lendinginstr,lendinginstrtype,projectstatusdisplay,project_name,boardapprovaldate,board_approval_month,closingdate,lendprojectcost,ibrdcommamt,idacommamt,totalamt,url,sector1,year,countrycode,countryname_y,GDP,Population,Rural Population,Electricity Access,Agricultural Land
2804,Africa,United Republic of Tanzania,PE,Specific Investment Loan,IN,Closed,Tanzania TARP II,1998-01-29 00:00:00+00:00,1,2004-06-30 00:00:00+00:00,46100000.0,0,21800000,21800000,http://projects.worldbank.org/P002804/tanzania-tarp-ii?lang=en,Central Government (Central Agencies),1998,TZA,Tanzania,9345174219.07253,32451713.0,78.41,8.31447982788086,38.1575976518401
7135,Latin America and Caribbean,Republic of Ecuador,PE,Specific Investment Loan,IN,Closed,Agriculture Census and Information System,1998-01-29 00:00:00+00:00,1,2005-01-31 00:00:00+00:00,25000000.0,20000000,0,20000000,http://projects.worldbank.org/P007135/agriculture-census-information-system?lang=en,Central Government (Central Agencies),1998,ECU,Ecuador,27981896948.4742,12163885.0,40.709,92.726642,32.3200193267837
40086,Latin America and Caribbean,Republic of Ecuador,PE,Specific Investment Loan,IN,Closed,Indigenous and Afro Ecuadorian Peoples Development Project,1998-01-29 00:00:00+00:00,1,2003-04-30 00:00:00+00:00,50000000.0,25000000,0,25000000,http://projects.worldbank.org/P040086/indigenous-afro-ecuadorian-peoples-development-project?lang=en,Social Protection,1998,ECU,Ecuador,27981896948.4742,12163885.0,40.709,92.726642,32.3200193267837
50418,Middle East and North Africa,Republic of Tunisia,PE,Specific Investment Loan,IN,Closed,Agricultural Sector Investment Loan Project (02),1998-01-29 00:00:00+00:00,1,2002-12-31 00:00:00+00:00,69300000.0,42000000,0,42000000,http://projects.worldbank.org/P050418/agricultural-sector-investment-loan-project-02?lang=en,Water Supply,1998,TUN,Tunisia,21803372266.6198,9499395.0,37.347,93.2,60.6333676622039
53386,Europe and Central Asia,Republic of Tajikistan,PE,Emergency Recovery Loan,IN,Closed,Post Conflict Reconstruction Project,1998-01-29 00:00:00+00:00,1,2001-01-01 00:00:00+00:00,11000000.0,0,9980000,9980000,http://projects.worldbank.org/P053386/post-conflict-reconstruction-project?lang=en,Roads and highways,1998,TJK,Tajikistan,1320126706.15503,6021691.0,72.72,98.1573944091797,32.4878536724779
7711,Latin America and Caribbean,United Mexican States,PE,Adaptable Program Loan,IN,Closed,Rural Development in Marginal Areas Project,1998-01-27 00:00:00+00:00,1,2003-06-30 00:00:00+00:00,63000000.0,47000000,0,47000000,http://projects.worldbank.org/P007711/rural-development-marginal-areas-project?lang=en,Other Agriculture; Fishing and Forestry,1998,MEX,,,,,,
35806,Europe and Central Asia,Republic of Armenia,PE,Specific Investment Loan,IN,Closed,Agricultural Reform Support Project,1998-01-27 00:00:00+00:00,1,2005-06-30 00:00:00+00:00,19800000.0,0,14500000,14500000,http://projects.worldbank.org/P035806/agricultural-reform-support-project?lang=en,Agro-industry,1998,ARM,Armenia,1893726437.26462,3108684.0,34.774,98.8755035400391,46.6455918510713
40503,Middle East and North Africa,West Bank and Gaza,SF,Specific Investment Loan,IN,Closed,Gaza Industrial Estate Project,1998-01-20 00:00:00+00:00,1,2005-06-30 00:00:00+00:00,84500000.0,0,0,0,http://projects.worldbank.org/P040503/gaza-industrial-estate-project?lang=en,Power,1998,PSE,West Bank and Gaza,4067800000.0,2776568.0,28.476,98.7315139770508,79.0697674418605
51124,Latin America and Caribbean,Republic of Panama,PE,Technical Assistance Loan,IN,Closed,Utilities Restructuring Technical Assistance Project,1998-01-20 00:00:00+00:00,1,2004-01-31 00:00:00+00:00,43800000.0,12700000,0,12700000,http://projects.worldbank.org/P051124/utilities-restructuring-technical-assistance-project?lang=en,Central Government (Central Agencies),1998,PAN,Panama,11575486400.0,2912328.0,39.368,79.244125366211,28.9077212806026
55935,Latin America and Caribbean,Argentine Republic,PE,Specific Investment Loan,IN,Closed,El Nino Emergency Flood Project,1998-01-20 00:00:00+00:00,1,2004-12-31 00:00:00+00:00,60000000.0,42000000,0,42000000,http://projects.worldbank.org/P055935/el-nino-emergency-flood-project?lang=en,Other Water Supply; Sanitation and Waste Management,1998,ARG,,,,,,
755,Other,World,PE,Investment Project Financing,IN,Closed,ET ROAD SEC. DEV. PROG,1998-01-15 00:00:00+00:00,1,2005-05-31 00:00:00+00:00,0.0,0,0,0,http://projects.worldbank.org/P000755/road-sector-development-program-support-project?lang=en,Urban Transport,1998,WLD,,,,,,
7015,Latin America and Caribbean,Dominican Republic,PE,Sector Investment and Maintenance Loan,IN,Closed,Provincial Health Services Project,1998-01-15 00:00:00+00:00,1,2004-06-30 00:00:00+00:00,42000000.0,30000000,0,30000000,http://projects.worldbank.org/P007015/provincial-health-services-project?lang=en,Health,1998,DOM,Dominican Republic,21672526562.7869,8296375.0,39.898,86.744987487793,51.9561167460153
35160,South Asia,Republic of India,PE,Adaptable Program Loan,IN,Closed,Haryana Power Sector Restructuring Project,1998-01-15 00:00:00+00:00,1,2000-12-31 00:00:00+00:00,60000000.0,60000000,0,60000000,http://projects.worldbank.org/P035160/haryana-power-sector-restructuring-project?lang=en,Power,1998,IND,,,,,,
35781,Europe and Central Asia,Republic of Moldova,PE,Learning and Innovation Loan,IN,Closed,RURAL FINANCE PROJECT,1998-01-13 00:00:00+00:00,1,2001-06-30 00:00:00+00:00,6100000.0,0,5000000,5000000,http://projects.worldbank.org/P035781/rural-finance-project?lang=en,Micro- and SME finance,1998,MDA,Moldova,1639497206.70391,3652732.0,53.998,97.5842666625977,77.6663628076573
39914,East Asia and Pacific,Socialist Republic of Vietnam,PE,Debt and Debt Service Reduction Loan,AD,Closed,Debt and Debt Service Reduction Project,1998-01-06 00:00:00+00:00,1,1998-06-30 00:00:00+00:00,35000000.0,0,35000000,35000000,http://projects.worldbank.org/P039914/debt-debt-service-reduction-project?lang=en,Central Government (Central Agencies),1998,,,,,,,
44325,Latin America and Caribbean,Republica Bolivariana de Venezuela,PE,Learning and Innovation Loan,IN,Closed,SUPREME COURT MODERNIZATION,1997-12-30 00:00:00+00:00,12,2001-06-30 00:00:00+00:00,7300000.0,4700000,0,4700000,http://projects.worldbank.org/P044325/supreme-court-modernization?lang=en,Law and Justice,1997,,,,,,,
44391,Europe and Central Asia,Bosnia and Herzegovina,PE,Emergency Recovery Loan,IN,Closed,Emergency Natural Gas System Reconstruction Project,1997-12-23 00:00:00+00:00,12,1999-07-31 00:00:00+00:00,41500000.0,0,10000000,10000000,http://projects.worldbank.org/P044391/emergency-natural-gas-system-reconstruction-project?lang=en,Oil and Gas,1997,BIH,Bosnia and Herzegovina,3671816504.23851,3752431.0,60.631,98.3478698730469,42.28515625
48462,Europe and Central Asia,Bosnia and Herzegovina,PE,Specific Investment Loan,IN,Closed,Reconstruction Assistance to Republika Srpska Project,1997-12-23 00:00:00+00:00,12,2001-03-31 00:00:00+00:00,65000000.0,0,17000000,17000000,http://projects.worldbank.org/P048462/reconstruction-assistance-republika-srpska-project?lang=en,Housing Construction,1997,BIH,Bosnia and Herzegovina,3671816504.23851,3752431.0,60.631,98.3478698730469,42.28515625
48657,Latin America and Caribbean,Republic of Guatemala,PE,Technical Assistance Loan,IN,Closed,Integrated Financial Management II,1997-12-23 00:00:00+00:00,12,2002-09-30 00:00:00+00:00,15700000.0,15700000,0,15700000,http://projects.worldbank.org/P048657/integrated-financial-management-ii?lang=en,Central Government (Central Agencies),1997,GTM,Guatemala,17790026221.6139,10887634.0,56.086,69.0143203735352,42.687849944009
50956,Africa,Republic of Cabo Verde,PE,Sector Adjustment Loan,AD,Closed,ECO. REFORMS SUPPORT,1997-12-23 00:00:00+00:00,12,1999-12-31 00:00:00+00:00,30000000.0,0,30000000,30000000,http://projects.worldbank.org/P050956/eco-reforms-support?lang=en,Other Industry; Trade and Services,1997,CPV,Cabo Verde,490608657.924976,408175.0,49.363,49.0464630126953,17.8660049627792
1564,Africa,Republic of Madagascar,PE,Specific Investment Loan,IN,Closed,Rural Water Supply and Sanitation Pilot Project,1997-12-18 00:00:00+00:00,12,2005-06-30 00:00:00+00:00,22300000.0,0,17300000,17300000,http://projects.worldbank.org/P001564/rural-water-supply-sanitation-pilot-project?lang=en,Water Supply,1997,MDG,Madagascar,3545776697.12109,14347854.0,73.679,10.9,64.4667606699453
35608,Africa,Republic of Niger,PE,Specific Investment Loan,IN,Closed,Transport Infrastructure Rehabilitation Project,1997-12-18 00:00:00+00:00,12,2003-05-30 00:00:00+00:00,28200000.0,0,28000000,28000000,http://projects.worldbank.org/P035608/transport-infrastructure-rehabilitation-project?lang=en,Roads and highways,1997,,,,,,,
43124,Africa,State of Eritrea,PE,Specific Investment Loan,IN,Closed,Health Project,1997-12-16 00:00:00+00:00,12,2004-12-31 00:00:00+00:00,21000000.0,0,18300000,18300000,http://projects.worldbank.org/P043124/health-project?lang=en,Health,1997,,,,,,,
54958,Middle East and North Africa,Arab Republic of Egypt,PE,Sector Investment and Maintenance Loan,IN,Closed,Egypt Pollution Abatement Project,1997-12-16 00:00:00+00:00,12,2005-03-30 00:00:00+00:00,48700000.0,20000000,15000000,35000000,http://projects.worldbank.org/P054958/egypt-pollution-abatement-project?lang=en,Other Industry; Trade and Services,1997,EGY,"Egypt, Arab Rep.",78436578171.0914,66151117.0,57.342,96.3816375732422,3.25975187101311
55133,Europe and Central Asia,Republic of Tajikistan,PE,Rehabilitation Loan,AD,Closed,Post Conflict Rehabilitation Project,1997-12-16 00:00:00+00:00,12,1998-12-31 00:00:00+00:00,10000000.0,0,9980000,9980000,http://projects.worldbank.org/P055133/post-conflict-rehabilitation-project?lang=en,Central Government (Central Agencies),1997,TJK,Tajikistan,921843144.229059,5934282.0,72.194,98.0060577392578,32.5950271506145
35737,Latin America and Caribbean,Republic of Guatemala,PE,Specific Investment Loan,IN,Closed,Rural & Main Roads Project,1997-12-11 00:00:00+00:00,12,2007-06-30 00:00:00+00:00,136500000.0,66700000,0,66700000,http://projects.worldbank.org/P035737/rural-main-roads-project?lang=en,Roads and highways,1997,GTM,Guatemala,17790026221.6139,10887634.0,56.086,69.0143203735352,42.687849944009
39929,Europe and Central Asia,Georgia,PE,Financial Intermediary Loan,IN,Closed,Social Investment Fund Project (SIF),1997-12-11 00:00:00+00:00,12,2007-09-30 00:00:00+00:00,28300000.0,0,20000000,20000000,http://projects.worldbank.org/P039929/social-investment-fund-project-sif?lang=en,Social Protection,1997,GEO,,,,,,
55571,Latin America and Caribbean,Republic of Ecuador,PE,Emergency Recovery Loan,IN,Closed,El Nino Emergency Recovery Project,1997-12-11 00:00:00+00:00,12,2000-12-31 00:00:00+00:00,66000000.0,60000000,0,60000000,http://projects.worldbank.org/P055571/el-nino-emergency-recovery-project?lang=en,Central Government (Central Agencies),1997,ECU,Ecuador,28162053026.5133,11924993.0,41.215,92.2220764160156,28.9409044935703
34213,Europe and Central Asia,Romania,PE,Specific Investment Loan,IN,Closed,General Cadastre and Land Registration Project,1997-12-09 00:00:00+00:00,12,2006-06-30 00:00:00+00:00,37300000.0,25500000,0,25500000,http://projects.worldbank.org/P034213/general-cadastre-land-registration-project?lang=en,Central Government (Central Agencies),1997,ROU,Romania,35838588169.6429,22553978.0,46.537,100.0,64.4708752668496
51610,Africa,Republic of Senegal,PE,Specific Investment Loan,IN,Closed,Agricultural Export Promotion Project,1997-12-09 00:00:00+00:00,12,2004-06-30 00:00:00+00:00,8000000.0,0,8000000,8000000,http://projects.worldbank.org/P051610/agricultural-export-promotion-project?lang=en,Agricultural markets; commercialization and agri-business,1997,SEN,Senegal,4672503920.19866,9196528.0,60.09,32.2,44.8137952526879
53357,Europe and Central Asia,Republic of Albania,PE,Structural Adjustment Loan,AD,Closed,Rehabilitation Project,1997-12-09 00:00:00+00:00,12,1998-12-31 00:00:00+00:00,25000000.0,0,25000000,25000000,http://projects.worldbank.org/P053357/rehabilitation-project?lang=en,Banking Institutions,1997,ALB,Albania,2359903108.38446,3148281.0,59.965,100.0,41.4233576642336
54384,Europe and Central Asia,Republic of Albania,PE,Technical Assistance Loan,IN,Closed,Recovery Program Technical Assistance,1997-12-09 00:00:00+00:00,12,2002-10-31 00:00:00+00:00,5000000.0,0,5000000,5000000,http://projects.worldbank.org/P054384/recovery-program-technical-assistance?lang=en,Central Government (Central Agencies),1997,ALB,Albania,2359903108.38446,3148281.0,59.965,100.0,41.4233576642336
40107,Latin America and Caribbean,Republic of Peru,PE,Specific Investment Loan,IN,Closed,JUDICIAL REFORM PROJECT,1997-12-04 00:00:00+00:00,12,2002-06-30 00:00:00+00:00,32000000.0,22500000,0,22500000,http://projects.worldbank.org/P040107/judicial-reform-project?lang=en,Law and Justice,1997,PER,Peru,58147522522.5225,24827406.0,28.202,69.16024,17.80515625
44824,Africa,Union of the Comoros,PE,Specific Investment Loan,IN,Closed,Social Fund Project,1997-12-04 00:00:00+00:00,12,2004-06-30 00:00:00+00:00,13700000.0,0,11500000,11500000,http://projects.worldbank.org/P044824/social-fund-project?lang=en,Social Protection,1997,COM,Comoros,212099634.697751,501953.0,71.787,32.458610534668,67.7055346587856
55755,East Asia and Pacific,Republic of Indonesia,PE,Technical Assistance Loan,IN,Closed,Banking Reform Assistance Project,1997-12-04 00:00:00+00:00,12,2001-05-09 00:00:00+00:00,20000000.0,20000000,0,20000000,http://projects.worldbank.org/P055755/banking-reform-assistance-project?lang=en,Banking Institutions,1997,IDN,,,,,,
10509,South Asia,Nepal,PE,Specific Investment Loan,IN,Closed,Multimodal Transit and Trade Facilitation Project,1997-11-25 00:00:00+00:00,11,2003-09-30 00:00:00+00:00,28500000.0,0,23500000,23500000,http://projects.worldbank.org/P010509/multimodal-transit-trade-facilitation-project?lang=en,Other Transportation,1997,NPL,Nepal,4918691916.53516,22389803.0,88.145,15.617564201355,29.4699300699301
35688,Africa,Republic of Guinea-Bissau,PE,Specific Investment Loan,IN,Closed,National Health Development Program,1997-11-25 00:00:00+00:00,11,2007-12-31 00:00:00+00:00,66100000.0,0,11700000,11700000,http://projects.worldbank.org/P035688/national-health-development-program?lang=en,Health,1997,GNB,,,,,,
40566,Middle East and North Africa,Kingdom of Morocco,PE,Specific Investment Loan,IN,Closed,RURAL WATER SUPPLY AND SANITATION,1997-11-25 00:00:00+00:00,11,2002-12-31 00:00:00+00:00,57000000.0,10000000,0,10000000,http://projects.worldbank.org/P040566/rural-water-supply-sanitation?lang=en,Water Supply,1997,MAR,Morocco,39147844526.0838,27825901.0,47.65,63.4795417785645,69.2247367241766
8281,Europe and Central Asia,Republic of Armenia,PE,Specific Investment Loan,IN,Closed,Education Financing & Management Reform Project,1997-11-20 00:00:00+00:00,11,2002-10-31 00:00:00+00:00,23900000.0,0,15000000,15000000,http://projects.worldbank.org/P008281/education-financing-management-reform-project?lang=en,Other Education,1997,ARM,Armenia,1639492444.76152,3133086.0,34.496,98.7690277099609,46.7860906217071
35743,Latin America and Caribbean,Republica Bolivariana de Venezuela,PE,Specific Investment Loan,IN,Closed,Environmental Management and Cartography Project,1997-11-20 00:00:00+00:00,11,2004-02-27 00:00:00+00:00,45000000.0,28000000,0,28000000,http://projects.worldbank.org/P035743/environmental-management-cartography-project?lang=en,Central Government (Central Agencies),1997,,,,,,,
42565,Latin America and Caribbean,Federative Republic of Brazil,PE,Specific Investment Loan,IN,Closed,Rural Poverty Alleviation   Paraiba,1997-11-20 00:00:00+00:00,11,2006-06-30 00:00:00+00:00,117000000.0,60000000,0,60000000,http://projects.worldbank.org/P042565/rural-poverty-alleviation-paraiba?lang=en,Social Protection,1997,BRA,,,,,,
34154,Africa,State of Eritrea,PE,Specific Investment Loan,IN,Closed,Ports Rehabilitation Project,1997-11-18 00:00:00+00:00,11,2011-12-31 00:00:00+00:00,36600000.0,0,30300000,30300000,http://projects.worldbank.org/P034154/ports-rehabilitation-project?lang=en,Ports/Waterways,1997,,,,,,,
40139,Europe and Central Asia,Republic of Croatia,PE,Financial Intermediary Loan,IN,Closed,Investment Recovery Project,1997-11-18 00:00:00+00:00,11,2002-12-31 00:00:00+00:00,30000000.0,30000000,0,30000000,http://projects.worldbank.org/P040139/investment-recovery-project?lang=en,Other Industry; Trade and Services,1997,HRV,Croatia,23822087053.2091,4572000.0,44.83,100.0,34.6730975348339
40713,South Asia,People's Republic of Bangladesh,PE,Specific Investment Loan,IN,Closed,Silk Development Pilot Project,1997-11-18 00:00:00+00:00,11,2003-06-30 00:00:00+00:00,15000000.0,0,11400000,11400000,http://projects.worldbank.org/P040713/silk-development-pilot-project?lang=en,Other Industry; Trade and Services,1997,BGD,,,,,,
48357,Latin America and Caribbean,Federative Republic of Brazil,PE,Technical Assistance Loan,IN,Closed,CENTRAL  BANK TECHNICAL  ASSISTANCE LOAN I,1997-11-18 00:00:00+00:00,11,2003-12-31 00:00:00+00:00,24600000.0,20000000,0,20000000,http://projects.worldbank.org/P048357/central-bank-technical-assistance-loan?lang=en,Banking Institutions,1997,BRA,,,,,,
48715,East Asia and Pacific,Republic of Indonesia,PE,Specific Investment Loan,IN,Closed,ID:  Information Infrastructure Development Project,1997-11-18 00:00:00+00:00,11,2004-06-30 00:00:00+00:00,34500000.0,34500000,0,34500000,http://projects.worldbank.org/P048715/id-information-infrastructure-development-project?lang=en,Central Government (Central Agencies),1997,IDN,,,,,,
50429,Latin America and Caribbean,United Mexican States,MT,Specific Investment Loan,IN,Closed,3rd Ozone Depleting Substances Phase out (Montreal Protocol),1997-11-08 00:00:00+00:00,11,2006-06-30 00:00:00+00:00,0.0,0,0,0,http://projects.worldbank.org/P050429/3rd-ozone-depleting-substances-phase-out-montreal-protocol?lang=en,Other Industry; Trade and Services,1997,MEX,,,,,,
6891,Latin America and Caribbean,Republic of Colombia,PE,Specific Investment Loan,IN,Closed,Antioquia Education Project,1997-11-06 00:00:00+00:00,11,2006-07-17 00:00:00+00:00,80000000.0,40000000,0,40000000,http://projects.worldbank.org/P006891/antioquia-education-project?lang=en,Central Government (Central Agencies),1997,COL,,,,,,
